IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
160233070,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,03/18/2016 12:00:00 AM,20:00,MISSION,NONE,200 Block of SHOTWELL ST,-122.4163748,37.76442252,"(37.7644225165568, -122.416374835778)",1.60233E+13
160233086,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,03/20/2016 12:00:00 AM,12:56,INGLESIDE,"ARREST, BOOKED",BROOKDALE AV / SANTOS ST,-122.4187669,37.71193369,"(37.7119336857601, -122.418766889013)",1.60233E+13
160233092,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,03/18/2016 12:00:00 AM,18:00,MISSION,NONE,200 Block of SHOTWELL ST,-122.4163748,37.76442252,"(37.7644225165568, -122.416374835778)",1.60233E+13
160233105,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Sunday,03/20/2016 12:00:00 AM,12:44,MISSION,NONE,BRYANT ST / ALAMEDA ST,-122.4107315,37.76817854,"(37.7681785365421, -122.410731476956)",1.60233E+13
160233111,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Sunday,03/20/2016 12:00:00 AM,13:10,MISSION,NONE,600 Block of VALENCIA ST,-122.4217477,37.76274366,"(37.7627436601147, -122.421747650463)",1.60233E+13
160233133,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Sunday,03/20/2016 12:00:00 AM,13:06,BAYVIEW,NONE,PHELPS ST / EVANS AV,-122.3884568,37.74298303,"(37.7429830266541, -122.388456834121)",1.60233E+13
160698054,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,08/28/2016 12:00:00 AM,18:57,RICHMOND,NONE,500 Block of 38TH AV,-122.4985225,37.77847797,"(37.7784779698096, -122.498522497732)",1.60698E+13
160218226,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,03/15/2016 12:00:00 AM,13:10,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.4034048,37.77542071,"(37.775420706711, -122.403404791479)",1.60218E+13
160218248,VEHICLE THEFT,STOLEN TRUCK,Tuesday,03/15/2016 12:00:00 AM,12:45,SOUTHERN,NONE,100 Block of 7TH ST,-122.4095963,37.77822169,"(37.7782216875564, -122.409596324334)",1.60218E+13
160233337,STOLEN PROPERTY,RECEIVING STOLEN PROPERTY,Saturday,03/19/2016 12:00:00 AM,23:00,BAYVIEW,"ARREST, BOOKED",PHELPS ST / LASALLE AV,-122.392396,37.73860443,"(37.7386044256525, -122.392396004657)",1.60233E+13
160233337,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Saturday,03/19/2016 12:00:00 AM,23:00,BAYVIEW,"ARREST, BOOKED",PHELPS ST / LASALLE AV,-122.392396,37.73860443,"(37.7386044256525, -122.392396004657)",1.60233E+13
160233343,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Sunday,03/20/2016 12:00:00 AM,14:20,SOUTHERN,"ARREST, BOOKED",1000 Block of MARKET ST,-122.4110714,37.78175113,"(37.7817511307229, -122.411071423064)",1.60233E+13
160233343,ASSAULT,THREATS AGAINST LIFE,Sunday,03/20/2016 12:00:00 AM,14:20,SOUTHERN,"ARREST, BOOKED",1000 Block of MARKET ST,-122.4110714,37.78175113,"(37.7817511307229, -122.411071423064)",1.60233E+13
160233359,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Sunday,03/20/2016 12:00:00 AM,13:53,CENTRAL,"ARREST, BOOKED",600 Block of BUSH ST,-122.4079088,37.7902147,"(37.7902146996658, -122.407908803565)",1.60233E+13
160233359,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Sunday,03/20/2016 12:00:00 AM,13:53,CENTRAL,"ARREST, BOOKED",600 Block of BUSH ST,-122.4079088,37.7902147,"(37.7902146996658, -122.407908803565)",1.60233E+13
160233359,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,03/20/2016 12:00:00 AM,13:53,CENTRAL,"ARREST, BOOKED",600 Block of BUSH ST,-122.4079088,37.7902147,"(37.7902146996658, -122.407908803565)",1.60233E+13
160218436,OTHER OFFENSES,DISRUPTS SCHOOL ACTIVITIES,Tuesday,03/15/2016 12:00:00 AM,14:05,PARK,JUVENILE BOOKED,1900 Block of TURK ST,-122.4406889,37.77945556,"(37.7794555627999, -122.440688868912)",1.60218E+13
160218470,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Tuesday,03/15/2016 12:00:00 AM,14:20,NORTHERN,"ARREST, BOOKED",VANNESS AV / SACRAMENTO ST,-122.422517,37.79128899,"(37.7912889898479, -122.422516966616)",1.60218E+13
160233393,SECONDARY CODES,JUVENILE INVOLVED,Sunday,03/20/2016 12:00:00 AM,14:22,MISSION,JUVENILE BOOKED,1700 Block of HARRISON ST,-122.4133542,37.7690748,"(37.7690748003847, -122.413354187018)",1.60233E+13
160233406,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,03/18/2016 12:00:00 AM,19:00,RICHMOND,NONE,3700 Block of ANZA ST,-122.4883466,37.77794078,"(37.7779407785257, -122.488346561775)",1.60233E+13
160233406,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,03/18/2016 12:00:00 AM,19:00,RICHMOND,NONE,3700 Block of ANZA ST,-122.4883466,37.77794078,"(37.7779407785257, -122.488346561775)",1.60233E+13
160233412,ASSAULT,BATTERY,Sunday,03/20/2016 12:00:00 AM,14:36,NORTHERN,NONE,FRANKLIN ST / MCALLISTER ST,-122.4218931,37.77989123,"(37.779891233614, -122.421893134467)",1.60233E+13
160233428,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,03/20/2016 12:00:00 AM,13:45,SOUTHERN,NONE,MINNA ST / 5TH ST,-122.4059343,37.78229564,"(37.782295644598, -122.405934320038)",1.60233E+13
160233434,VANDALISM,"MALICIOUS MISCHIEF, TIRE SLASHING",Sunday,03/20/2016 12:00:00 AM,14:30,BAYVIEW,NONE,0 Block of NAVY RD,-122.3794249,37.72949909,"(37.7294990859712, -122.379424889828)",1.60233E+13
160233440,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Sunday,03/20/2016 12:00:00 AM,01:00,SOUTHERN,NONE,300 Block of 11TH ST,-122.4131894,37.77127369,"(37.7712736913576, -122.413189430011)",1.60233E+13
160658008,ASSAULT,BATTERY,Monday,08/15/2016 12:00:00 AM,08:45,TENDERLOIN,NONE,100 Block of JONES ST,-122.4122498,37.78255633,"(37.782556330202, -122.412249767634)",1.60658E+13
160681021,WARRANTS,POST RELEASE COMMUNITY SUPERVISION,Tuesday,08/23/2016 12:00:00 AM,03:50,NORTHERN,"ARREST, BOOKED",0 Block of OAK ST,-122.4201887,37.77537966,"(37.7753796573025, -122.420188747323)",1.60681E+13
160698151,OTHER OFFENSES,FALSE REPORT OF BOMB,Sunday,08/28/2016 12:00:00 AM,19:36,CENTRAL,NONE,1600 Block of THE EMBARCADERONORTH ST,-122.4107742,37.80843502,"(37.8084350175869, -122.410774214375)",1.60698E+13
160698173,TRESPASS,TRESPASSING,Sunday,08/28/2016 12:00:00 AM,18:15,INGLESIDE,NONE,2100 Block of SUNNYDALE AV,-122.420994,37.71328506,"(37.7132850583685, -122.420994006324)",1.60698E+13
160698355,ASSAULT,STALKING,Sunday,08/28/2016 12:00:00 AM,21:09,CENTRAL,NONE,LARKIN ST / SUTTER ST,-122.4184677,37.78796526,"(37.7879652569797, -122.418467747931)",1.60698E+13
160106819,ASSAULT,BATTERY,Friday,02-05-2016 00:00,14:35,NORTHERN,NONE,300 Block of HAIGHT ST,-122.428007,37.77247261,"(37.7724726132375, -122.428006990942)",1.60107E+13
160106825,MISSING PERSON,MISSING ADULT,Friday,02-05-2016 00:00,14:00,SOUTHERN,NONE,400 Block of MARKET ST,-122.3986233,37.79128635,"(37.7912863462309, -122.398623347456)",1.60107E+13
160218721,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,03/15/2016 12:00:00 AM,15:42,BAYVIEW,NONE,600 Block of MISSISSIPPI ST,-122.3942976,37.75885065,"(37.7588506500293, -122.394297586282)",1.60219E+13
160218737,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Tuesday,03/15/2016 12:00:00 AM,15:18,INGLESIDE,UNFOUNDED,0 Block of BLYTHDALE AV,-122.4177204,37.71066123,"(37.7106612347749, -122.417720424652)",1.60219E+13
160233531,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,03/20/2016 12:00:00 AM,11:00,PARK,NONE,800 Block of 14TH ST,-122.4328485,37.76744025,"(37.7674402470936, -122.432848510377)",1.60234E+13
160233547,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,03/19/2016 12:00:00 AM,23:00,CENTRAL,NONE,UNION ST / HYDE ST,-122.4190523,37.79919883,"(37.7991988328022, -122.419052260492)",1.60234E+13
160233553,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,03/20/2016 12:00:00 AM,14:18,SOUTHERN,"ARREST, BOOKED",900 Block of MARKET ST,-122.4084211,37.78356994,"(37.7835699386918, -122.408421116922)",1.60234E+13
160233569,FORGERY/COUNTERFEITING,"CHECKS, MAKE OR PASS FICTITIOUS",Tuesday,03-08-2016 00:00,16:30,SOUTHERN,NONE,2ND ST / BRYANT ST,-122.3936227,37.78307912,"(37.7830791191471, -122.393622739343)",1.60234E+13
160233575,LARCENY/THEFT,PETTY THEFT BICYCLE,Sunday,03/20/2016 12:00:00 AM,16:03,CENTRAL,"ARREST, BOOKED",200 Block of WASHINGTON ST,-122.3993414,37.79608323,"(37.7960832336943, -122.399341350678)",1.60234E+13
160233575,OTHER OFFENSES,PAROLE VIOLATION,Sunday,03/20/2016 12:00:00 AM,16:03,CENTRAL,"ARREST, BOOKED",200 Block of WASHINGTON ST,-122.3993414,37.79608323,"(37.7960832336943, -122.399341350678)",1.60234E+13
160233622,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,03/20/2016 12:00:00 AM,14:40,SOUTHERN,NONE,200 Block of SHIPLEY ST,-122.4033132,37.77937784,"(37.779377841254, -122.403313163388)",1.60234E+13
160233638,OTHER OFFENSES,"STAY AWAY ORDER VIOLATION, DV RELATED",Saturday,03/19/2016 12:00:00 AM,23:48,CENTRAL,NONE,400 Block of GEARY ST,-122.4106997,37.78698819,"(37.7869881885308, -122.410699657634)",1.60234E+13
160233644,NON-CRIMINAL,FOUND PROPERTY,Sunday,03/20/2016 12:00:00 AM,16:53,BAYVIEW,NONE,200 Block of WILLIAMS AV,-122.3977444,37.72993469,"(37.7299346936044, -122.397744427103)",1.60234E+13
160233650,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,Sunday,03/20/2016 12:00:00 AM,16:13,BAYVIEW,"ARREST, BOOKED",OAKDALE AV / MENDELL ST,-122.3903467,37.73459935,"(37.7345993533477, -122.390346724675)",1.60234E+13
160233650,OTHER OFFENSES,RESISTING ARREST,Sunday,03/20/2016 12:00:00 AM,16:13,BAYVIEW,"ARREST, BOOKED",OAKDALE AV / MENDELL ST,-122.3903467,37.73459935,"(37.7345993533477, -122.390346724675)",1.60234E+13
160233650,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,03/20/2016 12:00:00 AM,16:13,BAYVIEW,"ARREST, BOOKED",OAKDALE AV / MENDELL ST,-122.3903467,37.73459935,"(37.7345993533477, -122.390346724675)",1.60234E+13
160233666,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Sunday,03/20/2016 12:00:00 AM,16:51,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.4196718,37.76505012,"(37.7650501214668, -122.419671780296)",1.60234E+13
160233666,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Sunday,03/20/2016 12:00:00 AM,16:51,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.4196718,37.76505012,"(37.7650501214668, -122.419671780296)",1.60234E+13
160273935,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,04-02-2016 00:00,21:30,MISSION,NONE,2100 Block of FOLSOM ST,-122.4151443,37.76287838,"(37.7628783835763, -122.415144329833)",1.60274E+13
160107130,KIDNAPPING,FALSE IMPRISONMENT,Thursday,02-04-2016 00:00,00:01,PARK,NONE,400 Block of STANYAN ST,-122.4544031,37.77381783,"(37.7738178294781, -122.454403066889)",1.60107E+13
160107146,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,02-05-2016 00:00,12:00,BAYVIEW,NONE,100 Block of DEHARO ST,-122.4019703,37.76805217,"(37.7680521740674, -122.401970278814)",1.60107E+13
160107168,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,02-05-2016 00:00,16:17,MISSION,NONE,500 Block of CASTRO ST,-122.4349948,37.76006971,"(37.7600697106567, -122.434994783089)",1.60107E+13
160233694,NON-CRIMINAL,FOUND PROPERTY,Sunday,03/20/2016 12:00:00 AM,16:42,NORTHERN,NONE,0 Block of GROVE ST,-122.4174299,37.77853494,"(37.7785349354394, -122.41742986085)",1.60234E+13
160233713,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,03/20/2016 12:00:00 AM,17:02,MISSION,"ARREST, BOOKED",HARTFORD ST / 17TH ST,-122.4340635,37.76254864,"(37.7625486367545, -122.434063454683)",1.60234E+13
160233729,ASSAULT,BATTERY,Sunday,03/20/2016 12:00:00 AM,17:15,PARK,NONE,700 Block of STANYAN ST,-122.4535129,37.76869698,"(37.7686969786551, -122.453512911126)",1.60234E+13
160233735,LARCENY/THEFT,THEFT FROM MERCHANT OR LIBRARY,Sunday,03/20/2016 12:00:00 AM,17:20,NORTHERN,"ARREST, BOOKED",900 Block of POLK ST,-122.4196207,37.78567229,"(37.785672286426, -122.419620657238)",1.60234E+13
160233826,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,03/20/2016 12:00:00 AM,17:41,SOUTHERN,"ARREST, BOOKED",200 Block of 6TH ST,-122.4064301,37.77907836,"(37.7790783598683, -122.40643005114)",1.60234E+13
160233832,SUSPICIOUS OCC,SUSPICIOUS PERSON,Monday,03/21/2016 12:00:00 AM,13:20,INGLESIDE,NONE,3900 Block of MISSION ST,-122.4251815,37.73475709,"(37.7347570904995, -122.425181516357)",1.60234E+13
160233876,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,03/20/2016 12:00:00 AM,18:15,SOUTHERN,"ARREST, BOOKED",1ST ST / HOWARD ST,-122.3960394,37.78853682,"(37.7885368188001, -122.396039441019)",1.60234E+13
160233882,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,03/20/2016 12:00:00 AM,17:10,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,"(37.775420706711, -122.403404791479)",1.60234E+13
160233917,NON-CRIMINAL,LOST PROPERTY,Sunday,03/20/2016 12:00:00 AM,16:30,NORTHERN,NONE,1300 Block of SUTTER ST,-122.4225857,37.78738741,"(37.7873874125739, -122.422585696958)",1.60234E+13
160233923,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,03/20/2016 12:00:00 AM,17:14,CENTRAL,"ARREST, BOOKED",300 Block of POST ST,-122.4076129,37.7884486,"(37.7884486019705, -122.407612885387)",1.60234E+13
160233923,WARRANTS,WARRANT ARREST,Sunday,03/20/2016 12:00:00 AM,17:14,CENTRAL,"ARREST, BOOKED",300 Block of POST ST,-122.4076129,37.7884486,"(37.7884486019705, -122.407612885387)",1.60234E+13
160233939,VEHICLE THEFT,STOLEN MOTORCYCLE,Friday,03/18/2016 12:00:00 AM,17:00,MISSION,NONE,1600 Block of CASTRO ST,-122.4338783,37.74848411,"(37.7484841121765, -122.433878253503)",1.60234E+13
160233945,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Sunday,03/20/2016 12:00:00 AM,18:00,NORTHERN,"ARREST, BOOKED",3200 Block of FILLMORE ST,-122.4360718,37.79962242,"(37.7996224230809, -122.436071833387)",1.60234E+13
160107362,MISSING PERSON,FOUND PERSON,Thursday,02-04-2016 00:00,07:00,SOUTHERN,NONE,0 Block of DORE ST,-122.413046,37.77386178,"(37.7738617771611, -122.413045971966)",1.60107E+13
160107378,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Thursday,02-04-2016 00:00,20:15,SOUTHERN,NONE,800 Block of MARKET ST,-122.4076335,37.78418935,"(37.7841893501425, -122.407633520742)",1.60107E+13
160107378,OTHER OFFENSES,CONSPIRACY,Thursday,02-04-2016 00:00,20:15,SOUTHERN,NONE,800 Block of MARKET ST,-122.4076335,37.78418935,"(37.7841893501425, -122.407633520742)",1.60107E+13
160107384,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,02-05-2016 00:00,17:10,TARAVAL,NONE,1900 Block of IRVING ST,-122.4787352,37.76343579,"(37.7634357910996, -122.478735159794)",1.60107E+13
160107390,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,02-05-2016 00:00,17:42,SOUTHERN,NONE,SPEAR ST / MISSION ST,-122.3940647,37.79253782,"(37.792537817505, -122.394064715984)",1.60107E+13
160107403,MISSING PERSON,MISSING JUVENILE,Friday,02-05-2016 00:00,15:40,INGLESIDE,NONE,0 Block of PATTON ST,-122.4230015,37.73788347,"(37.7378834676306, -122.423001467283)",1.60107E+13
160107403,MISSING PERSON,FOUND PERSON,Friday,02-05-2016 00:00,15:40,INGLESIDE,NONE,0 Block of PATTON ST,-122.4230015,37.73788347,"(37.7378834676306, -122.423001467283)",1.60107E+13
160233995,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Saturday,02/20/2016 12:00:00 AM,15:00,BAYVIEW,NONE,100 Block of CHANNEL ST,-122.3907533,37.77437923,"(37.7743792347808, -122.390753273663)",1.60234E+13
160234006,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Wednesday,03-09-2016 00:00,12:00,INGLESIDE,NONE,200 Block of JUSTIN DR,-122.4218792,37.73291613,"(37.7329161283461, -122.421879154367)",1.60234E+13
160218947,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,03/15/2016 12:00:00 AM,15:09,TENDERLOIN,NONE,500 Block of OFARRELL ST,-122.4137984,37.78562979,"(37.7856297942374, -122.413798415869)",1.60219E+13
160234078,WARRANTS,WARRANT ARREST,Sunday,03/20/2016 12:00:00 AM,17:55,TARAVAL,"ARREST, BOOKED",3200 Block of 20TH AV,-122.4756475,37.72852806,"(37.7285280627465, -122.475647460786)",1.60234E+13
160234084,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,03/20/2016 12:00:00 AM,17:30,SOUTHERN,NONE,PERRY ST / 4TH ST,-122.399084,37.78036249,"(37.7803624934888, -122.399084009285)",1.60234E+13
160234090,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,03/19/2016 12:00:00 AM,17:00,CENTRAL,NONE,300 Block of GEARY ST,-122.4090552,37.78719796,"(37.7871979591062, -122.409055191364)",1.60234E+13
160234119,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,03/20/2016 12:00:00 AM,19:51,CENTRAL,NONE,300 Block of BEACH ST,-122.4148223,37.80743146,"(37.8074314598723, -122.414822317443)",1.60234E+13
160234125,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,03/18/2016 12:00:00 AM,10:10,PARK,NONE,600 Block of SCOTT ST,-122.4362937,37.77567208,"(37.775672083888, -122.436293686033)",1.60234E+13
160234125,NON-CRIMINAL,FOUND PROPERTY,Friday,03/18/2016 12:00:00 AM,10:10,PARK,NONE,600 Block of SCOTT ST,-122.4362937,37.77567208,"(37.775672083888, -122.436293686033)",1.60234E+13
160234131,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Sunday,03/20/2016 12:00:00 AM,19:51,TENDERLOIN,"ARREST, BOOKED",200 Block of GOLDEN GATE AV,-122.4143021,37.78186332,"(37.781863316866, -122.414302052544)",1.60234E+13
160234131,OTHER OFFENSES,RESISTING ARREST,Sunday,03/20/2016 12:00:00 AM,19:51,TENDERLOIN,"ARREST, BOOKED",200 Block of GOLDEN GATE AV,-122.4143021,37.78186332,"(37.781863316866, -122.414302052544)",1.60234E+13
160661904,ASSAULT,BATTERY,Tuesday,08/16/2016 12:00:00 AM,14:45,SOUTHERN,"ARREST, BOOKED",0 Block of 5TH ST,-122.4067605,37.78287726,"(37.7828772647333, -122.406760498327)",1.60662E+13
160684718,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,08/24/2016 12:00:00 AM,00:15,MISSION,"ARREST, BOOKED",23RD ST / FOLSOM ST,-122.4142338,37.75409869,"(37.7540986882068, -122.414233849038)",1.60685E+13
160701679,NON-CRIMINAL,IMPOUNDED VEHICLE,Monday,08/29/2016 12:00:00 AM,22:56,SOUTHERN,"ARREST, BOOKED",5TH ST / HARRISON ST,-122.4018464,37.77903241,"(37.7790324136251, -122.401846367522)",1.60702E+13
160701679,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Monday,08/29/2016 12:00:00 AM,22:56,SOUTHERN,"ARREST, BOOKED",5TH ST / HARRISON ST,-122.4018464,37.77903241,"(37.7790324136251, -122.401846367522)",1.60702E+13
160234169,OTHER OFFENSES,RESISTING ARREST,Sunday,03/20/2016 12:00:00 AM,20:08,TENDERLOIN,"ARREST, BOOKED",TURK ST / LEAVENWORTH ST,-122.4140563,37.78279311,"(37.7827931071006, -122.414056291891)",1.60234E+13
160234385,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,03/20/2016 12:00:00 AM,22:26,BAYVIEW,NONE,700 Block of JERROLD AV,-122.373376,37.72976921,"(37.7297692117678, -122.37337604924)",1.60234E+13
160234454,NON-CRIMINAL,FOUND PROPERTY,Saturday,03/19/2016 12:00:00 AM,21:00,MISSION,NONE,15TH ST / MINNA ST,-122.4190748,37.76671898,"(37.7667189830239, -122.419074754954)",1.60234E+13
160234460,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,03/20/2016 12:00:00 AM,19:41,RICHMOND,"ARREST, BOOKED",1400 Block of BAKER ST,-122.4430194,37.78437989,"(37.7843798927107, -122.443019399793)",1.60234E+13
160701942,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Tuesday,08/30/2016 12:00:00 AM,03:42,NORTHERN,NONE,2300 Block of GREENWICH ST,-122.4383401,37.79858153,"(37.7985815319784, -122.438340080843)",1.60702E+13
160701958,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,08/29/2016 12:00:00 AM,18:00,RICHMOND,NONE,FULTON ST / 16TH AV,-122.4745517,37.77301071,"(37.7730107051805, -122.474551665768)",1.60702E+13
160701964,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Tuesday,08/30/2016 12:00:00 AM,04:11,INGLESIDE,NONE,HARVARD ST / BURROWS ST,-122.4198749,37.72471089,"(37.7247108884203, -122.419874875435)",1.60702E+13
160701970,BURGLARY,"BURGLARY OF WAREHOUSE, FORCIBLE ENTRY",Tuesday,08/30/2016 12:00:00 AM,04:27,INGLESIDE,NONE,2500 Block of BAY SHORE BL,-122.4048821,37.70969245,"(37.7096924520553, -122.404882060429)",1.60702E+13
160702279,RUNAWAY,RUNAWAY,Tuesday,08/30/2016 12:00:00 AM,09:30,PARK,NONE,300 Block of WOODSIDE AV,-122.4527167,37.74574514,"(37.7457451434135, -122.452716700987)",1.60702E+13
160703142,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Tuesday,08/30/2016 12:00:00 AM,00:01,RICHMOND,NONE,1000 Block of GREAT HY,-122.5102257,37.76724422,"(37.7672442209616, -122.510225749052)",1.60703E+13
160234620,MISSING PERSON,FOUND PERSON,Sunday,03/20/2016 12:00:00 AM,11:00,TARAVAL,NONE,100 Block of SHAKESPEARE ST,-122.4632831,37.70876959,"(37.7087695889643, -122.463283123185)",1.60235E+13
160234636,MISSING PERSON,MISSING ADULT,Sunday,03/20/2016 12:00:00 AM,19:00,SOUTHERN,NONE,0 Block of DORE ST,-122.413046,37.77386178,"(37.7738617771611, -122.413045971966)",1.60235E+13
160234664,NON-CRIMINAL,FOUND PROPERTY,Monday,03/21/2016 12:00:00 AM,01:22,TENDERLOIN,NONE,EDDY ST / LEAVENWORTH ST,-122.414243,37.78372403,"(37.7837240254478, -122.414242955907)",1.60235E+13
160234670,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,03/21/2016 12:00:00 AM,00:50,NORTHERN,NONE,200 Block of HAIGHT ST,-122.426362,37.77268184,"(37.7726818428837, -122.426361992429)",1.60235E+13
160234686,LARCENY/THEFT,GRAND THEFT FROM PERSON,Monday,03/21/2016 12:00:00 AM,00:56,CENTRAL,"ARREST, BOOKED",500 Block of BROADWAY ST,-122.4064606,37.79794667,"(37.7979466732983, -122.406460643507)",1.60235E+13
160234705,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,03/21/2016 12:00:00 AM,02:16,SOUTHERN,"ARREST, BOOKED",800 Block of MISSION ST,-122.4046363,37.78426455,"(37.7842645474624, -122.404636264759)",1.60235E+13
160234705,OTHER OFFENSES,RESISTING ARREST,Monday,03/21/2016 12:00:00 AM,02:16,SOUTHERN,"ARREST, BOOKED",800 Block of MISSION ST,-122.4046363,37.78426455,"(37.7842645474624, -122.404636264759)",1.60235E+13
160234711,MISSING PERSON,MISSING JUVENILE,Monday,03/21/2016 12:00:00 AM,22:00,CENTRAL,NONE,200 Block of CALIFORNIA ST,-122.3993705,37.79322843,"(37.7932284304797, -122.399370508543)",1.60235E+13
160234711,MISSING PERSON,FOUND PERSON,Monday,03/21/2016 12:00:00 AM,22:00,CENTRAL,NONE,200 Block of CALIFORNIA ST,-122.3993705,37.79322843,"(37.7932284304797, -122.399370508543)",1.60235E+13
160234777,WARRANTS,WARRANT ARREST,Sunday,03/20/2016 12:00:00 AM,21:05,PARK,"ARREST, BOOKED",2600 Block of GEARY BL,-122.446613,37.78224582,"(37.7822458223917, -122.446612978839)",1.60235E+13
160234783,LARCENY/THEFT,GRAND THEFT FROM PERSON,Monday,03/21/2016 12:00:00 AM,02:00,MISSION,NONE,16TH ST / VALENCIA ST,-122.4218864,37.76491789,"(37.7649178909424, -122.421886357981)",1.60235E+13
160234799,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,03/21/2016 12:00:00 AM,04:10,MISSION,NONE,100 Block of SANCARLOS ST,-122.4201191,37.76096951,"(37.7609695131583, -122.420119071449)",1.60235E+13
160234802,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Monday,03/21/2016 12:00:00 AM,04:00,NORTHERN,NONE,FILLMORE ST / POST ST,-122.4330842,37.78514992,"(37.7851499161537, -122.433084166837)",1.60235E+13
160234818,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,03/21/2016 12:00:00 AM,04:05,MISSION,NONE,200 Block of CAPP ST,-122.4182779,37.76269529,"(37.762695287595, -122.418277910521)",1.60235E+13
160234824,VANDALISM,"VANDALISM OR GRAFFITI TOOLS, POSSESSION",Monday,03/21/2016 12:00:00 AM,03:31,MISSION,"ARREST, BOOKED",21ST ST / MISSION ST,-122.4189042,37.75703611,"(37.7570361132269, -122.418904204517)",1.60235E+13
